scene_id,disaster,origin,split,n_usable,img_pre,img_post,lab_post
hurricane-michael_00000520,hurricane-michael,hold,test_id,64,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\hurricane-michael_00000520_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\hurricane-michael_00000520_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\hurricane-michael_00000520_post_disaster.json
mexico-earthquake_00000005,mexico-earthquake,test,test_id,278,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000005_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000005_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000005_post_disaster.json
mexico-earthquake_00000014,mexico-earthquake,hold,test_id,199,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000014_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000014_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000014_post_disaster.json
mexico-earthquake_00000016,mexico-earthquake,hold,test_id,55,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000016_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000016_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000016_post_disaster.json
mexico-earthquake_00000028,mexico-earthquake,test,test_id,150,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000028_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000028_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000028_post_disaster.json
mexico-earthquake_00000036,mexico-earthquake,hold,test_id,489,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000036_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000036_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000036_post_disaster.json
mexico-earthquake_00000045,mexico-earthquake,hold,test_id,224,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000045_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000045_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000045_post_disaster.json
mexico-earthquake_00000056,mexico-earthquake,hold,test_id,129,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000056_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000056_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000056_post_disaster.json
mexico-earthquake_00000060,mexico-earthquake,hold,test_id,168,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000060_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000060_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000060_post_disaster.json
mexico-earthquake_00000065,mexico-earthquake,test,test_id,291,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000065_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000065_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000065_post_disaster.json
mexico-earthquake_00000090,mexico-earthquake,test,test_id,154,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000090_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000090_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000090_post_disaster.json
mexico-earthquake_00000091,mexico-earthquake,hold,test_id,163,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000091_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000091_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000091_post_disaster.json
mexico-earthquake_00000095,mexico-earthquake,test,test_id,37,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000095_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000095_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000095_post_disaster.json
mexico-earthquake_00000097,mexico-earthquake,hold,test_id,269,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000097_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000097_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000097_post_disaster.json
mexico-earthquake_00000106,mexico-earthquake,test,test_id,10,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000106_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000106_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000106_post_disaster.json
mexico-earthquake_00000124,mexico-earthquake,test,test_id,338,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000124_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000124_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000124_post_disaster.json
mexico-earthquake_00000131,mexico-earthquake,test,test_id,353,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000131_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000131_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000131_post_disaster.json
mexico-earthquake_00000134,mexico-earthquake,hold,test_id,182,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000134_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000134_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000134_post_disaster.json
mexico-earthquake_00000139,mexico-earthquake,test,test_id,355,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000139_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000139_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000139_post_disaster.json
mexico-earthquake_00000156,mexico-earthquake,hold,test_id,172,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000156_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000156_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000156_post_disaster.json
mexico-earthquake_00000161,mexico-earthquake,test,test_id,279,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000161_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\mexico-earthquake_00000161_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\mexico-earthquake_00000161_post_disaster.json
mexico-earthquake_00000165,mexico-earthquake,hold,test_id,8,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000165_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000165_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000165_post_disaster.json
mexico-earthquake_00000167,mexico-earthquake,hold,test_id,767,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000167_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000167_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000167_post_disaster.json
mexico-earthquake_00000170,mexico-earthquake,hold,test_id,17,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000170_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\mexico-earthquake_00000170_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\mexico-earthquake_00000170_post_disaster.json
midwest-flooding_00000000,midwest-flooding,test,test_id,5,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000000_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000000_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000000_post_disaster.json
midwest-flooding_00000009,midwest-flooding,hold,test_id,84,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000009_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000009_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000009_post_disaster.json
midwest-flooding_00000017,midwest-flooding,test,test_id,27,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000017_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000017_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000017_post_disaster.json
midwest-flooding_00000026,midwest-flooding,test,test_id,95,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000026_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000026_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000026_post_disaster.json
midwest-flooding_00000037,midwest-flooding,hold,test_id,210,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000037_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000037_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000037_post_disaster.json
midwest-flooding_00000042,midwest-flooding,hold,test_id,12,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000042_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000042_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000042_post_disaster.json
midwest-flooding_00000048,midwest-flooding,test,test_id,157,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000048_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000048_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000048_post_disaster.json
midwest-flooding_00000052,midwest-flooding,hold,test_id,144,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000052_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000052_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000052_post_disaster.json
midwest-flooding_00000057,midwest-flooding,hold,test_id,193,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000057_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000057_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000057_post_disaster.json
midwest-flooding_00000091,midwest-flooding,hold,test_id,5,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000091_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000091_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000091_post_disaster.json
midwest-flooding_00000124,midwest-flooding,hold,test_id,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000124_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000124_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000124_post_disaster.json
midwest-flooding_00000128,midwest-flooding,test,test_id,9,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000128_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000128_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000128_post_disaster.json
midwest-flooding_00000179,midwest-flooding,test,test_id,13,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000179_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000179_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000179_post_disaster.json
midwest-flooding_00000198,midwest-flooding,test,test_id,19,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000198_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000198_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000198_post_disaster.json
midwest-flooding_00000224,midwest-flooding,test,test_id,6,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000224_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000224_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000224_post_disaster.json
midwest-flooding_00000227,midwest-flooding,hold,test_id,10,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000227_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000227_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000227_post_disaster.json
midwest-flooding_00000232,midwest-flooding,test,test_id,6,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000232_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\images\midwest-flooding_00000232_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\test\labels\midwest-flooding_00000232_post_disaster.json
midwest-flooding_00000241,midwest-flooding,hold,test_id,48,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000241_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000241_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000241_post_disaster.json
midwest-flooding_00000260,midwest-flooding,hold,test_id,56,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000260_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000260_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000260_post_disaster.json
midwest-flooding_00000266,midwest-flooding,hold,test_id,20,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000266_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\images\midwest-flooding_00000266_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\hold\labels\midwest-flooding_00000266_post_disaster.json
