scene_id,disaster,origin,split,is_fire,indexed_files,existing_files,complete_on_disk,one_split_only,image_label_roles_present
portugal-wildfire_00000181,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000182,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000183,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000184,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000185,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000186,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000187,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000188,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000189,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000190,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000191,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000192,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000193,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000194,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000195,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000196,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000197,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000198,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000199,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000200,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000201,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000202,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000203,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000204,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000205,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000206,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000207,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000208,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000209,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000210,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000211,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000212,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000213,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000214,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000215,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000216,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000217,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000218,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000219,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000220,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000221,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000222,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000223,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000224,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000225,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000226,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000227,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000228,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000229,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000230,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000231,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000232,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000233,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000234,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000235,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000236,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000237,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000238,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000239,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000240,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000241,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000242,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000243,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000244,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000245,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000246,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000247,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000248,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000249,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000250,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000251,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000252,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000253,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000254,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000255,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000256,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000257,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000258,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000259,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000260,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000261,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000262,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000263,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000264,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000265,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000266,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000267,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000268,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000269,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000270,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000271,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000272,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000273,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000274,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000275,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000276,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000277,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000278,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000279,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000280,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000281,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000282,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000283,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000284,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000285,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000286,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000287,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000288,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000289,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000290,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000291,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000292,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000293,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000294,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000295,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000296,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000297,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000298,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000299,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000300,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000301,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000302,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000303,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000304,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000305,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000306,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000307,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000308,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000309,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000310,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000311,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000312,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000313,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000314,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000315,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000316,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000317,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000318,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000319,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000320,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000321,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000322,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000323,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000324,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000325,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000326,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000327,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000328,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000329,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000330,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000331,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000332,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000333,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000334,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000335,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000336,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000337,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000338,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000339,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000340,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000341,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000342,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000343,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000344,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000345,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000346,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000347,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000348,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000349,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000350,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000351,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000352,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000353,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000354,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000355,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000356,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000357,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000358,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000359,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000360,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000361,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000362,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000363,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000364,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000365,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000366,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000367,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000368,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000369,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000370,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000371,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000372,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000373,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000374,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000375,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000376,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000377,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000378,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000379,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000380,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000381,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000382,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000383,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000384,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000385,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000386,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000387,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000388,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000389,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000390,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000391,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000392,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000393,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000394,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000395,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000396,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000397,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000398,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
portugal-wildfire_00000399,portugal-wildfire,tier3,test_ood,True,7,7,True,True,True
